Month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates,youth_update_share,adult_update_share,adult_update_dominance,youth_update_rate,state_avg_demo_updates,DUII
Sep-25,Tripura,West Tripura,71,839,910,0.078021978,0.921978022,11.81690141,0.078021978,344.7777778,2.639381244
Aug-25,Delhi,North West Delhi,455,3837,4292,0.106011184,0.893988816,8.432967033,0.106011184,1626.461538,2.638857359
Feb-25,Bihar,Nalanda,401,8774,9175,0.043705722,0.956294278,21.88029925,0.043705722,3481.6,2.635282629
Mar-25,Tamil Nadu,Coimbatore,466,3559,4025,0.115776398,0.884223602,7.637339056,0.115776398,1527.790698,2.634523175
Oct-25,Maharashtra,Ahmadnagar,283,8946,9229,0.030664211,0.969335789,31.61130742,0.030664211,3503.288462,2.634381982
Nov-25,Delhi,North West Delhi,397,2993,3390,0.117109145,0.882890855,7.539042821,0.117109145,1286.923077,2.634190078
Jun-25,Maharashtra,Nashik,385,8025,8410,0.045778835,0.954221165,20.84415584,0.045778835,3194.039216,2.633029663
Jul-25,Gujarat,Rajkot,155,1456,1611,0.096213532,0.903786468,9.393548387,0.096213532,612.1282051,2.631801617
Nov-25,Odisha,Mayurbhanj,267,1530,1797,0.148580968,0.851419032,5.730337079,0.148580968,683.0238095,2.630947816
Sep-25,Manipur,Imphal West,257,1536,1793,0.143335192,0.856664808,5.976653696,0.143335192,681.6666667,2.630317848
Dec-25,Jharkhand,Palamu,387,3059,3446,0.112304121,0.887695879,7.904392765,0.112304121,1310.909091,2.628710125
Nov-25,Manipur,Imphal West,204,2500,2704,0.075443787,0.924556213,12.25490196,0.075443787,1029.166667,2.627368421
Aug-25,Tripura,West Tripura,149,1452,1601,0.093066833,0.906933167,9.744966443,0.093066833,609.8888889,2.625068318
Dec-25,Andhra Pradesh,Prakasam,335,2778,3113,0.107613235,0.892386765,8.292537313,0.107613235,1187.4,2.621694458
Mar-25,Manipur,Thoubal,302,2375,2677,0.11281285,0.88718715,7.864238411,0.11281285,1021.166667,2.621511343
Dec-25,Maharashtra,Ahmadnagar,345,11860,12205,0.028267104,0.971732896,34.37681159,0.028267104,4660.72549,2.618691023
Feb-25,Andhra Pradesh,West Godavari,546,3318,3864,0.141304348,0.858695652,6.076923077,0.141304348,1477.6,2.615051435
Mar-25,Tripura,West Tripura,86,959,1045,0.082296651,0.917703349,11.15116279,0.082296651,399.8888889,2.613225896
Jun-25,Orissa,Bhadrak,14,102,116,0.120689655,0.879310345,7.285714286,0.120689655,44.39285714,2.613032985
Mar-25,Orissa,Bhadrak,12,118,130,0.092307692,0.907692308,9.833333333,0.092307692,49.80769231,2.61003861
Jun-25,Pondicherry,Pondicherry,19,195,214,0.088785047,0.911214953,10.26315789,0.088785047,82,2.609756098
Dec-25,Chhattisgarh,Bastar,364,2922,3286,0.110772976,0.889227024,8.027472527,0.110772976,1259.666667,2.608626621
Apr-25,Delhi,North West Delhi,444,3157,3601,0.123299084,0.876700916,7.11036036,0.123299084,1381.538462,2.606514477
Aug-25,West Bengal,Paschim Medinipur,535,8443,8978,0.059590109,0.940409891,15.78130841,0.059590109,3444.666667,2.606347978
Sep-25,Andhra Pradesh,Krishna,280,2021,2301,0.121686223,0.878313777,7.217857143,0.121686223,883.4888889,2.604447016
Feb-25,Jharkhand,Dhanbad,200,2295,2495,0.080160321,0.919839679,11.475,0.080160321,958.969697,2.601750616
Nov-25,Maharashtra,Ahmadnagar,293,7671,7964,0.036790558,0.963209442,26.18088737,0.036790558,3061.490196,2.601347543
Apr-25,Andhra Pradesh,East Godavari,418,3201,3619,0.11550152,0.88449848,7.657894737,0.11550152,1391.733333,2.600354474
Jun-25,Andhra Pradesh,Krishna,291,2293,2584,0.112616099,0.887383901,7.879725086,0.112616099,993.7111111,2.600353333
Dec-25,Mizoram,Lunglei,23,146,169,0.136094675,0.863905325,6.347826087,0.136094675,65,2.6
Jan-25,Orissa,Bhadrak,12,81,93,0.129032258,0.870967742,6.75,0.129032258,35.76923077,2.6
Feb-25,Gujarat,Vadodara,245,2343,2588,0.094667697,0.905332303,9.563265306,0.094667697,995.5384615,2.599598207
Dec-25,Meghalaya,East Khasi Hills,61,392,453,0.134657837,0.865342163,6.426229508,0.134657837,174.3333333,2.598470363
Jul-25,Andhra Pradesh,Prakasam,577,1931,2508,0.230063796,0.769936204,3.346620451,0.230063796,965.5333333,2.597528136
Nov-25,West Bengal,Hooghly,376,6770,7146,0.052616849,0.947383151,18.00531915,0.052616849,2751.222222,2.597391059
Dec-25,Gujarat,Rajkot,194,3244,3438,0.056428156,0.943571844,16.72164948,0.056428156,1323.948718,2.596777317
Jan-25,Punjab,Gurdaspur,3355,37031,40386,0.083073342,0.916926658,11.03755589,0.083073342,15558.59259,2.595736071
Mar-25,Tamil Nadu,Kancheepuram,690,3274,3964,0.174066599,0.825933401,4.744927536,0.174066599,1527.790698,2.59459624
Oct-25,Andhra Pradesh,East Godavari,262,2098,2360,0.111016949,0.888983051,8.007633588,0.111016949,910.0222222,2.593343264
Jan-25,Andhra Pradesh,West Godavari,5732,51955,57687,0.099363808,0.900636192,9.064026518,0.099363808,22252.75556,2.592353107
Mar-25,Bihar,Nalanda,435,7943,8378,0.0519217,0.9480783,18.25977011,0.0519217,3233.382979,2.591094236
Mar-25,Andhra Pradesh,Prakasam,499,3151,3650,0.136712329,0.863287671,6.314629259,0.136712329,1409.733333,2.589142155
Jan-25,Madhya Pradesh,Morena,10010,62743,72753,0.137588828,0.862411172,6.268031968,0.137588828,28101.38333,2.588947282
Dec-25,Delhi,North West Delhi,396,3007,3403,0.116367911,0.883632089,7.593434343,0.116367911,1314.769231,2.588286918
Apr-25,Maharashtra,Nashik,533,9716,10249,0.052005074,0.947994926,18.22889306,0.052005074,3964.18,2.585402277
Oct-25,Andhra Pradesh,Kurnool,299,2053,2352,0.12712585,0.87287415,6.866220736,0.12712585,910.0222222,2.58455227
Nov-25,West Bengal,Jalpaiguri,302,6808,7110,0.042475387,0.957524613,22.54304636,0.042475387,2751.222222,2.584305965
Feb-25,Uttarakhand,Dehradun,135,1263,1398,0.096566524,0.903433476,9.355555556,0.096566524,541,2.584103512
Sep-25,Rajasthan,Alwar,276,1786,2062,0.13385063,0.86614937,6.471014493,0.13385063,799.0434783,2.580585483
Sep-25,Andhra Pradesh,Prakasam,354,1925,2279,0.155331286,0.844668714,5.437853107,0.155331286,883.4888889,2.57954574
Jun-25,West Bengal,Uttar Dinajpur,509,7974,8483,0.060002358,0.939997642,15.66601179,0.060002358,3288.702128,2.579437015
Mar-25,Gujarat,Vadodara,303,2627,2930,0.103412969,0.896587031,8.669966997,0.103412969,1137.230769,2.576433983
Aug-25,Jammu and Kashmir,Srinagar,120,1135,1255,0.09561753,0.90438247,9.458333333,0.09561753,487.173913,2.576082106
Oct-25,Bihar,East Champaran,561,8354,8915,0.06292765,0.93707235,14.8912656,0.06292765,3467.914894,2.570708992
Apr-25,West Bengal,Paschim Medinipur,524,7217,7741,0.067691513,0.932308487,13.77290076,0.067691513,3011.52381,2.570459505
Sep-25,Chhattisgarh,Bilaspur,220,2180,2400,0.091666667,0.908333333,9.909090909,0.091666667,935.3589744,2.56585981
Sep-25,Uttarakhand,Dehradun,185,1346,1531,0.120836055,0.879163945,7.275675676,0.120836055,597,2.564489112
Aug-25,Maharashtra,Ahmadnagar,395,8009,8404,0.047001428,0.952998572,20.27594937,0.047001428,3278.882353,2.563068477
Nov-25,Orissa,Bhadrak,7,104,111,0.063063063,0.936936937,14.85714286,0.063063063,43.32142857,2.562242374
Nov-25,Orissa,Baleshwar,16,95,111,0.144144144,0.855855856,5.9375,0.144144144,43.32142857,2.562242374
Mar-25,Jharkhand,Giridih,328,1907,2235,0.146756152,0.853243848,5.81402439,0.146756152,872.6969697,2.561026425
Apr-25,Andhra Pradesh,Guntur,491,3071,3562,0.137843908,0.862156092,6.254582485,0.137843908,1391.733333,2.559398352
May-25,Bihar,Patna,527,6747,7274,0.072449821,0.927550179,12.80265655,0.072449821,2844.085106,2.557588725
Aug-25,West Bengal,Jalpaiguri,411,8399,8810,0.046651532,0.953348468,20.43552311,0.046651532,3444.666667,2.557576931
Oct-25,Karnataka,Belgaum,197,1617,1814,0.108599779,0.891400221,8.208121827,0.108599779,709.5192308,2.556660794
Mar-25,Punjab,Amritsar,119,2021,2140,0.055607477,0.944392523,16.98319328,0.055607477,837.5555556,2.555054391
Sep-25,Andhra Pradesh,Visakhapatnam,360,1897,2257,0.159503766,0.840496234,5.269444444,0.159503766,883.4888889,2.554644465
Apr-25,Uttarakhand,Udham Singh Nagar,132,1391,1523,0.086671044,0.913328956,10.53787879,0.086671044,596.2666667,2.554226297
May-25,Punjab,Amritsar,110,1387,1497,0.073480294,0.926519706,12.60909091,0.073480294,586.5185185,2.552349078
Apr-25,Tamil Nadu,Chennai,737,4048,4785,0.154022989,0.845977011,5.492537313,0.154022989,1875.365854,2.551502146
Nov-25,Tamil Nadu,Tiruvallur,530,3412,3942,0.134449518,0.865550482,6.437735849,0.134449518,1545.511628,2.550611674
Apr-25,Uttar Pradesh,Allahabad,793,5636,6429,0.123347332,0.876652668,7.107187894,0.123347332,2522.05814,2.549108563
Oct-25,Pondicherry,Pondicherry,13,258,271,0.04797048,0.95202952,19.84615385,0.04797048,106.3333333,2.548589342
Apr-25,Andhra Pradesh,Kurnool,585,2961,3546,0.164974619,0.835025381,5.061538462,0.164974619,1391.733333,2.547901897
Jun-25,Bihar,West Champaran,470,7792,8262,0.056886952,0.943113048,16.5787234,0.056886952,3243.978261,2.546872801
Feb-25,Jammu and Kashmir,Jammu,48,739,787,0.060991105,0.939008895,15.39583333,0.060991105,309.3043478,2.544419455
Mar-25,Haryana,Gurgaon,266,2201,2467,0.107823267,0.892176733,8.27443609,0.107823267,970.1304348,2.542957021
May-25,Delhi,West Delhi,179,1972,2151,0.083217108,0.916782892,11.01675978,0.083217108,846.7692308,2.540243459
May-25,Pondicherry,Pondicherry,10,144,154,0.064935065,0.935064935,14.4,0.064935065,60.66666667,2.538461538
Jul-25,Telangana,Medchal-malkajgiri,245,1454,1699,0.144202472,0.855797528,5.934693878,0.144202472,669.3846154,2.538152149
Nov-25,Karnataka,Belgaum,213,1581,1794,0.118729097,0.881270903,7.422535211,0.118729097,707.1346154,2.536999266
Oct-25,Madhya Pradesh,Rewa,322,2192,2514,0.128082737,0.871917263,6.807453416,0.128082737,992.5666667,2.53282735
Oct-25,Orissa,Puri,5,84,89,0.056179775,0.943820225,16.8,0.056179775,35.16129032,2.531192661
Jun-25,Andhra Pradesh,Prakasam,368,2145,2513,0.14643852,0.85356148,5.828804348,0.14643852,993.7111111,2.528903996
Apr-25,Karnataka,Belgaum,285,1891,2176,0.130974265,0.869025735,6.635087719,0.130974265,860.6730769,2.528253826
Sep-25,Jharkhand,West Singhbhum,171,2238,2409,0.070983811,0.929016189,13.0877193,0.070983811,953.4848485,2.526521532
Mar-25,Meghalaya,West Garo Hills,63,520,583,0.10806175,0.89193825,8.253968254,0.10806175,230.8333333,2.525631769
Feb-25,Uttar Pradesh,Bareilly,412,5018,5430,0.07587477,0.92412523,12.17961165,0.07587477,2152.535714,2.522606229
Nov-25,West Bengal,Uttar Dinajpur,397,6543,6940,0.057204611,0.942795389,16.48110831,0.057204611,2751.222222,2.522515246
Dec-25,Arunachal Pradesh,West Siang,36,90,126,0.285714286,0.714285714,2.5,0.285714286,49.95833333,2.522101751
Jan-25,Uttar Pradesh,Bijnor,8061,90187,98248,0.082047472,0.917952528,11.188066,0.082047472,38974.28571,2.520841581
Jul-25,Chhattisgarh,Janjgir-champa,77,907,984,0.078252033,0.921747967,11.77922078,0.078252033,390.6666667,2.518771331
Apr-25,West Bengal,Barddhaman,427,7156,7583,0.056310167,0.943689833,16.7587822,0.056310167,3011.52381,2.517994371
Oct-25,Chhattisgarh,Baloda Bazar,274,2588,2862,0.095737247,0.904262753,9.445255474,0.095737247,1136.666667,2.517888563
Apr-25,Gujarat,Rajkot,217,2792,3009,0.072116982,0.927883018,12.86635945,0.072116982,1195.102564,2.517775537
Jun-25,Jharkhand,Dhanbad,223,2456,2679,0.083240015,0.916759985,11.01345291,0.083240015,1064.606061,2.516423773
Mar-25,Madhya Pradesh,Bhopal,300,2070,2370,0.126582278,0.873417722,6.9,0.126582278,942.25,2.515256036
Dec-25,Jharkhand,Ranchi,246,3048,3294,0.074681239,0.925318761,12.3902439,0.074681239,1310.909091,2.512760055
May-25,Nagaland,Mon,20,97,117,0.170940171,0.829059829,4.85,0.170940171,46.58823529,2.511363636
Dec-25,Jharkhand,Giridih,426,2865,3291,0.129443938,0.870556062,6.725352113,0.129443938,1310.909091,2.510471567
Mar-25,Bihar,West Champaran,641,7472,8113,0.079008998,0.920991002,11.65678627,0.079008998,3233.382979,2.509136732
Mar-25,Andhra Pradesh,Krishna,444,3093,3537,0.12553011,0.87446989,6.966216216,0.12553011,1409.733333,2.508985151
Mar-25,Gujarat,Rajkot,199,2654,2853,0.069751139,0.930248861,13.33668342,0.069751139,1137.230769,2.508725649
Mar-25,Rajasthan,Alwar,482,2633,3115,0.154735152,0.845264848,5.462655602,0.154735152,1241.695652,2.50866627
Jul-25,Himachal Pradesh,Chamba,84,251,335,0.250746269,0.749253731,2.988095238,0.250746269,133.5714286,2.50802139
Jul-25,Arunachal Pradesh,Papum Pare,16,56,72,0.222222222,0.777777778,3.5,0.222222222,28.70833333,2.507982583
Aug-25,Uttarakhand,Udham Singh Nagar,201,1962,2163,0.092926491,0.907073509,9.76119403,0.092926491,864.1333333,2.503085944
Oct-25,Maharashtra,Nashik,380,8389,8769,0.043334474,0.956665526,22.07631579,0.043334474,3503.288462,2.50307678
Oct-25,Telangana,Mahabubnagar,374,1584,1958,0.191011236,0.808988764,4.235294118,0.191011236,782.6923077,2.501621622
Aug-25,Bihar,East Champaran,891,11049,11940,0.074623116,0.925376884,12.4006734,0.074623116,4772.913043,2.501616914
Mar-25,Maharashtra,Nanded,291,8806,9097,0.031988568,0.968011432,30.26116838,0.031988568,3640.86,2.498585499
Sep-25,Arunachal Pradesh,Papum Pare,25,93,118,0.211864407,0.788135593,3.72,0.211864407,47.24,2.49788315
Nov-25,Tamil Nadu,Kancheepuram,650,3207,3857,0.16852476,0.83147524,4.933846154,0.16852476,1545.511628,2.495613705
Dec-25,Meghalaya,West Garo Hills,46,389,435,0.105747126,0.894252874,8.456521739,0.105747126,174.3333333,2.495219885
Aug-25,Tamil Nadu,Chennai,507,3879,4386,0.115595075,0.884404925,7.650887574,0.115595075,1757.953488,2.494946555
Jul-25,Manipur,Imphal West,139,1662,1801,0.077179345,0.922820655,11.95683453,0.077179345,722.1666667,2.493884145
Jun-25,Chhattisgarh,Surguja,160,1843,2003,0.07988018,0.92011982,11.51875,0.07988018,803.2051282,2.493758978
Sep-25,West Bengal,Jalpaiguri,219,5016,5235,0.041833811,0.958166189,22.90410959,0.041833811,2100.195122,2.49262554
Aug-25,Andhra Pradesh,Krishna,308,2063,2371,0.129902995,0.870097005,6.698051948,0.129902995,951.4444444,2.492000467
Apr-25,Sikkim,East,12,196,208,0.057692308,0.942307692,16.33333333,0.057692308,83.55555556,2.489361702
Aug-25,Orissa,Puri,7,132,139,0.050359712,0.949640288,18.85714286,0.050359712,55.85714286,2.488491049
Feb-25,Pondicherry,Pondicherry,28,195,223,0.125560538,0.874439462,6.964285714,0.125560538,89.66666667,2.486988848
Apr-25,Pondicherry,Pondicherry,30,280,310,0.096774194,0.903225806,9.333333333,0.096774194,124.6666667,2.486631016
Jan-25,Telangana,Mahabubnagar,8267,27891,36158,0.228635433,0.771364567,3.373775251,0.228635433,14541.575,2.486525703
Feb-25,West Bengal,Malda,675,7024,7699,0.087673724,0.912326276,10.40592593,0.087673724,3096.586957,2.486285742
Oct-25,Tamil Nadu,Tiruvallur,550,3074,3624,0.151766004,0.848233996,5.589090909,0.151766004,1458,2.485596708
Dec-25,Andhra Pradesh,West Godavari,312,2637,2949,0.105798576,0.894201424,8.451923077,0.105798576,1187.4,2.483577564
Sep-25,Delhi,West Delhi,291,2340,2631,0.110604333,0.889395667,8.041237113,0.110604333,1059.615385,2.482976407
Apr-25,Jammu & Kashmir,Jammu,0,18,18,0,1,0,0,7.25,2.482758621
Apr-25,Delhi,West Delhi,312,3118,3430,0.090962099,0.909037901,9.993589744,0.090962099,1381.538462,2.482739421
Dec-25,Rajasthan,Alwar,428,2882,3310,0.129305136,0.870694864,6.73364486,0.129305136,1333.282609,2.482594447
Apr-25,Madhya Pradesh,Jabalpur,238,2125,2363,0.100719424,0.899280576,8.928571429,0.100719424,952.5666667,2.48066627
Oct-25,Arunachal Pradesh,East Siang,20,100,120,0.166666667,0.833333333,5,0.166666667,48.375,2.480620155
Aug-25,Andhra Pradesh,Srikakulam,540,1820,2360,0.228813559,0.771186441,3.37037037,0.228813559,951.4444444,2.480439098
Nov-25,Pondicherry,Pondicherry,30,241,271,0.110701107,0.889298893,8.033333333,0.110701107,109.3333333,2.478658537
Mar-25,West Bengal,Jalpaiguri,273,5077,5350,0.051028037,0.948971963,18.5970696,0.051028037,2158.977273,2.478025159
Sep-25,West Bengal,Nadia,337,4866,5203,0.064770325,0.935229675,14.43916914,0.064770325,2100.195122,2.477388861
Feb-25,Uttar Pradesh,Agra,517,4815,5332,0.09696174,0.90303826,9.313346228,0.09696174,2152.535714,2.477078529
Nov-25,Uttar Pradesh,Allahabad,655,5321,5976,0.109605087,0.890394913,8.123664122,0.109605087,2412.809524,2.476780675
Sep-25,Haryana,Gurgaon,180,1286,1466,0.122783083,0.877216917,7.144444444,0.122783083,592.9130435,2.472537948
Jul-25,Tamil Nadu,Tiruvallur,319,1880,2199,0.145065939,0.854934061,5.893416928,0.145065939,889.7857143,2.471381553
Oct-25,Andhra Pradesh,Krishna,237,2011,2248,0.105427046,0.894572954,8.485232068,0.105427046,910.0222222,2.470269346
Feb-25,Manipur,Bishnupur,232,1882,2114,0.10974456,0.89025544,8.112068966,0.10974456,855.9166667,2.469866615
Sep-25,Puducherry,Puducherry,79,382,461,0.171366594,0.828633406,4.835443038,0.171366594,186.6666667,2.469642857
Dec-25,Uttar Pradesh,Allahabad,1042,7703,8745,0.119153802,0.880846198,7.392514395,0.119153802,3541.011905,2.469633041
Oct-25,Puducherry,Puducherry,73,471,544,0.134191176,0.865808824,6.452054795,0.134191176,220.3333333,2.468986384
Dec-25,Karnataka,Belgaum,227,2118,2345,0.096801706,0.903198294,9.330396476,0.096801706,950.1923077,2.467921473
Aug-25,Meghalaya,East Khasi Hills,39,398,437,0.089244851,0.910755149,10.20512821,0.089244851,177.0769231,2.46785404
Dec-25,West Bengal,Barddhaman,431,7519,7950,0.054213836,0.945786164,17.44547564,0.054213836,3227.456522,2.463239999
Aug-25,Pondicherry,Pondicherry,28,311,339,0.08259587,0.91740413,11.10714286,0.08259587,137.6666667,2.462469734
Sep-25,Haryana,Faridabad,186,1274,1460,0.12739726,0.87260274,6.849462366,0.12739726,592.9130435,2.46241842
Oct-25,Gujarat,Rajkot,185,2404,2589,0.071456161,0.928543839,12.99459459,0.071456161,1051.538462,2.462106803
Feb-25,Karnataka,Belgaum,182,1601,1783,0.102075154,0.897924846,8.796703297,0.102075154,724.3137255,2.461640498
Mar-25,Pondicherry,Pondicherry,34,258,292,0.116438356,0.883561644,7.588235294,0.116438356,118.6666667,2.460674157
Feb-25,Haryana,Gurgaon,217,1496,1713,0.126678342,0.873321658,6.894009217,0.126678342,696.173913,2.460592056
May-25,Karnataka,Bangalore,95,1083,1178,0.080645161,0.919354839,11.4,0.080645161,478.7692308,2.460475578
Jul-25,Punjab,Amritsar,66,876,942,0.070063694,0.929936306,13.27272727,0.070063694,383.0740741,2.459054433
Feb-25,West Bengal,Jalpaiguri,370,7244,7614,0.048594694,0.951405306,19.57837838,0.048594694,3096.586957,2.458836166
Oct-25,Maharashtra,Yavatmal,160,8453,8613,0.01857657,0.98142343,52.83125,0.01857657,3503.288462,2.458547189
Nov-25,West Bengal,Nadia,406,6358,6764,0.060023655,0.939976345,15.66009852,0.060023655,2751.222222,2.458543678
Feb-25,Maharashtra,Nashik,245,2721,2966,0.082602832,0.917397168,11.10612245,0.082602832,1206.96,2.457413667
May-25,Uttarakhand,Udham Singh Nagar,91,955,1046,0.086998088,0.913001912,10.49450549,0.086998088,425.6666667,2.457321848
Jan-25,Rajasthan,Jodhpur,5608,80678,86286,0.064993162,0.935006838,14.38623395,0.064993162,35128.63043,2.456287049
Jun-25,Chhattisgarh,Raigarh,107,1865,1972,0.054259635,0.945740365,17.42990654,0.054259635,803.2051282,2.455163607
Jun-25,Jammu & Kashmir,Baramula,2,7,9,0.222222222,0.777777778,3.5,0.222222222,3.666666667,2.454545455
Sep-25,Andhra Pradesh,Kurnool,403,1764,2167,0.185971389,0.814028611,4.377171216,0.185971389,883.4888889,2.452775612
May-25,Chhattisgarh,Baloda Bazar,132,1284,1416,0.093220339,0.906779661,9.727272727,0.093220339,577.3333333,2.452655889
Feb-25,Haryana,Faridabad,190,1517,1707,0.111306385,0.888693615,7.984210526,0.111306385,696.173913,2.45197352
Nov-25,Maharashtra,Nashik,410,7094,7504,0.054637527,0.945362473,17.30243902,0.054637527,3061.490196,2.451093918
Nov-25,Mizoram,Lunglei,18,165,183,0.098360656,0.901639344,9.166666667,0.098360656,74.66666667,2.450892857
Dec-25,Uttar Pradesh,Bijnor,563,8114,8677,0.064884177,0.935115823,14.41207815,0.064884177,3541.011905,2.450429491
Nov-25,Jharkhand,Palamu,289,2198,2487,0.116204262,0.883795738,7.605536332,0.116204262,1015.575758,2.448857194
Dec-25,Andhra Pradesh,Krishna,276,2631,2907,0.09494324,0.90505676,9.532608696,0.09494324,1187.4,2.448206165
Mar-25,Andhra Pradesh,Visakhapatnam,461,2989,3450,0.133623188,0.866376812,6.48373102,0.133623188,1409.733333,2.447271352
May-25,Jharkhand,Ranchi,142,1215,1357,0.104642594,0.895357406,8.556338028,0.104642594,554.8181818,2.445846305
Feb-25,Manipur,Imphal East,298,1795,2093,0.14237936,0.85762064,6.023489933,0.14237936,855.9166667,2.445331516
Jun-25,Manipur,Thoubal,284,2511,2795,0.101610018,0.898389982,8.841549296,0.101610018,1144,2.443181818
Apr-25,Bihar,East Champaran,615,9206,9821,0.062620914,0.937379086,14.96910569,0.062620914,4020.304348,2.442849882
Feb-25,Andhra Pradesh,Krishna,541,3068,3609,0.14990302,0.85009698,5.670979667,0.14990302,1477.6,2.442474283
Jan-25,Puducherry,Puducherry,722,5253,5975,0.12083682,0.87916318,7.275623269,0.12083682,2446.333333,2.442430849
Apr-25,Maharashtra,Solapur,257,9425,9682,0.026544102,0.973455898,36.67315175,0.026544102,3964.18,2.442371436
Jun-25,Telangana,Mahabubnagar,596,1702,2298,0.259355962,0.740644038,2.855704698,0.259355962,941.8974359,2.439756084
Oct-25,Rajasthan,Alwar,360,2156,2516,0.143084261,0.856915739,5.988888889,0.143084261,1032.26087,2.437368377
Jun-25,Maharashtra,Ahmadnagar,288,7496,7784,0.036998972,0.963001028,26.02777778,0.036998972,3194.039216,2.437039584
Sep-25,Telangana,Mahabubnagar,533,1790,2323,0.229444684,0.770555316,3.358348968,0.229444684,953.6153846,2.435992579
Aug-25,Bihar,West Champaran,788,10824,11612,0.067860834,0.932139166,13.73604061,0.067860834,4772.913043,2.43289578
Jun-25,Jharkhand,Ranchi,306,2283,2589,0.118192352,0.881807648,7.460784314,0.118192352,1064.606061,2.431885461
Jun-25,Gujarat,Rajkot,220,2426,2646,0.083144369,0.916855631,11.02727273,0.083144369,1088.641026,2.430553266
Oct-25,Bihar,Patna,506,7919,8425,0.060059347,0.939940653,15.65019763,0.060059347,3467.914894,2.429413714
Jun-25,West Bengal,Bankura,458,7531,7989,0.057328827,0.942671173,16.44323144,0.057328827,3288.702128,2.429225783
Jan-25,Karnataka,Haveri,10738,25108,35846,0.299559226,0.700440774,2.338238033,0.299559226,14782.23077,2.424938466
Mar-25,Andaman & Nicobar Islands,Andamans,1,58,59,0.016949153,0.983050847,58,0.016949153,24.33333333,2.424657534
Nov-25,Jharkhand,Giridih,363,2098,2461,0.147501016,0.852498984,5.779614325,0.147501016,1015.575758,2.423255953
Aug-25,Assam,Marigaon,252,2212,2464,0.102272727,0.897727273,8.777777778,0.102272727,1017.135135,2.422490301
Feb-25,Bihar,Patna,655,7778,8433,0.077671054,0.922328946,11.87480916,0.077671054,3481.6,2.422162224
Jan-25,Telangana,Medchal-malkajgiri,5705,29493,35198,0.162083073,0.837916927,5.169675723,0.162083073,14541.575,2.420508095
Mar-25,Manipur,Imphal West,316,2155,2471,0.127883448,0.872116552,6.819620253,0.127883448,1021.166667,2.419781296
Jan-25,Uttar Pradesh,Gautam Buddha Nagar,9658,84552,94210,0.102515657,0.897484343,8.754607579,0.102515657,38974.28571,2.417234807
Sep-25,Chhattisgarh,Surguja,172,2087,2259,0.076139885,0.923860115,12.13372093,0.076139885,935.3589744,2.415115546
Apr-25,Jammu and Kashmir,Jammu,81,857,938,0.086353945,0.913646055,10.58024691,0.086353945,388.3913043,2.415090115
Nov-25,Gujarat,Rajkot,200,2491,2691,0.074321813,0.925678187,12.455,0.074321813,1114.538462,2.414452343
Jul-25,Nagaland,Mon,20,61,81,0.24691358,0.75308642,3.05,0.24691358,33.5625,2.413407821
Dec-25,Andhra Pradesh,Kurnool,485,2380,2865,0.169284468,0.830715532,4.907216495,0.169284468,1187.4,2.412834765
Jun-25,Delhi,North West Delhi,442,2635,3077,0.143646409,0.856353591,5.961538462,0.143646409,1275.384615,2.412605549
Dec-25,Pondicherry,Pondicherry,13,241,254,0.051181102,0.948818898,18.53846154,0.051181102,105.3333333,2.411392405
Jun-25,Karnataka,Bangalore,181,1642,1823,0.09928689,0.90071311,9.071823204,0.09928689,756.5849057,2.409511459
Aug-25,West Bengal,Hooghly,402,7896,8298,0.048445409,0.951554591,19.64179104,0.048445409,3444.666667,2.408941359
Sep-25,Bihar,Kishanganj,184,7565,7749,0.023744999,0.976255001,41.11413043,0.023744999,3217.347826,2.40850552
May-25,Andhra Pradesh,Krishna,289,1690,1979,0.14603335,0.85396665,5.847750865,0.14603335,822.0909091,2.407276346
Sep-25,Jharkhand,Palamu,239,2056,2295,0.104139434,0.895860566,8.60251046,0.104139434,953.4848485,2.406960114
Feb-25,Maharashtra,Ahmadnagar,216,2688,2904,0.074380165,0.925619835,12.44444444,0.074380165,1206.96,2.406044939
Aug-25,Chhattisgarh,Surguja,300,3626,3926,0.076413653,0.923586347,12.08666667,0.076413653,1632.435897,2.404994895
Feb-25,Tamil Nadu,Salem,695,3075,3770,0.184350133,0.815649867,4.424460432,0.184350133,1568,2.404336735
Apr-25,Gujarat,Vadodara,288,2585,2873,0.100243648,0.899756352,8.975694444,0.100243648,1195.102564,2.403977773
Jul-25,Chhattisgarh,Raipur,124,815,939,0.132055378,0.867944622,6.572580645,0.132055378,390.6666667,2.403583618
Apr-25,Bihar,West Champaran,669,8991,9660,0.069254658,0.930745342,13.43946188,0.069254658,4020.304348,2.402803162
Jun-25,Jharkhand,Giridih,343,2215,2558,0.134089132,0.865910868,6.457725948,0.134089132,1064.606061,2.402766708
Nov-25,Jammu and Kashmir,Anantnag,107,588,695,0.153956835,0.846043165,5.495327103,0.153956835,289.2608696,2.402675485
Mar-25,Rajasthan,Udaipur,314,2667,2981,0.105333781,0.894666219,8.493630573,0.105333781,1241.695652,2.400749326
Oct-25,Jammu & Kashmir,Jammu,0,12,12,0,1,0,0,5,2.4
Jan-25,Kerala,Kozhikode,2099,17776,19875,0.105610063,0.894389937,8.468794664,0.105610063,8283.8,2.399261209
Oct-25,Uttar Pradesh,Bareilly,719,5419,6138,0.117139133,0.882860867,7.536856745,0.117139133,2560.870588,2.396841148
